RC Code,Ratecity,IF Code,Infochoice
d70f36e6-f894-4897-859c-16a4499a335b,Newcastle Permanent - Premium Plus Package Fixed Rate Home Loan (Principal and Interest) 10 Years,515731,Newcastle Permanent Building Society - Premium Plus Package Fixed Rate Home Loan 1 Year
3ca2b36f-6204-490f-bbae-d9c11cd03171,Newcastle Permanent - Premium Plus Package Fixed Rate Home Loan (Interest Only) 3 Years,515733,Newcastle Permanent Building Society - Premium Plus Package Fixed Rate Home Loan 3 Year
ac639e7e-0c33-494a-a2a8-bde0c4e8c530,Newcastle Permanent - Premium Plus Package Fixed Rate Home Loan (Interest Only) 1 Year,515731,Newcastle Permanent Building Society - Premium Plus Package Fixed Rate Home Loan 1 Year
8135984a-95bf-4569-94ab-59d2f558c04e,Newcastle Permanent - Premium Plus Package Fixed Rate Investment Loan (Principal and Interest) 3 Years,515743,Newcastle Permanent Building Society - Premium Plus Package Fixed Rate Investment Home Loan 3 Year
17de0ec9-d5a6-4a94-a7a5-630fb4f98abb,Newcastle Permanent - Premium Plus Package Fixed Rate Investment Loan (Principal and Interest) 7 Years,515747,Newcastle Permanent Building Society - Premium Plus Package Fixed Rate Investment Home Loan 7 Year
fca7331b-aaeb-48ca-9f6e-50e5544befb0,Newcastle Permanent - Premium Plus Package Fixed Rate Investment Loan (Principal and Interest) 5 Years,515745,Newcastle Permanent Building Society - Premium Plus Package Fixed Rate Investment Home Loan 5 Year
70003122-2c54-4537-8ece-2423a58107ad,Newcastle Permanent - Premium Plus Package Fixed Rate Investment Loan (Principal and Interest) 1 Year,515741,Newcastle Permanent Building Society - Premium Plus Package Fixed Rate Investment Home Loan 1 Year
c1bdbc61-6c07-4050-b70c-21f8acadd2b6,Newcastle Permanent - Premium Plus Package Fixed Rate Investment Loan (Interest Only) 2 Years,515742,Newcastle Permanent Building Society - Premium Plus Package Fixed Rate Investment Home Loan 2 Year
b7625f5c-206d-4dcc-8cfa-e3e4e614c6ca,Newcastle Permanent - Premium Plus Package Fixed Rate Investment Loan (Interest Only) 4 Years,515744,Newcastle Permanent Building Society - Premium Plus Package Fixed Rate Investment Home Loan 4 Year
6fa921de-5d02-48cd-b5c1-502fb32268a6,Newcastle Permanent - Premium Plus Package Variable Rate Investment Loan Special (Interest Only),516080,Newcastle Permanent Building Society - Tier 4 Premium Plus Package Variable Rate Investment Home Loan
9b3603f0-ed21-4607-98f5-02e132b32720,Newcastle Permanent - Premium Plus Package Variable Rate Investment Loan (Interest Only) ($500k-$750k),516080,Newcastle Permanent Building Society - Tier 4 Premium Plus Package Variable Rate Investment Home Loan
a06d9d5f-60c0-4909-b69c-db3bf9546905,Newcastle Permanent - Premium Plus Package Variable Rate Investment Loan (Interest Only) ($900k+),516080,Newcastle Permanent Building Society - Tier 4 Premium Plus Package Variable Rate Investment Home Loan
68eba753-6292-4a60-9768-8139c5e9e7a8,The Rock Building Society - Basic Variable Home Loan (Principal and Interest) (LVR <80%),23460,The Rock - Essentials Home Loan - LVR >80 and = or <90 Principal & Interest
6ad5140f-3463-41a0-b421-2128312c4224,The Rock Building Society - Basic Variable Home Loan (Principal and Interest) (LVR 90%-95%)  ,23460,The Rock - Essentials Home Loan - LVR >80 and = or <90 Principal & Interest
b0af8311-8e45-4a8c-a015-c7bdd370eadd,BankVic - First Home Buyer Loan,240350,BankVic - Offset Principal & Interest
5962fc47-b326-4755-9df1-003394d86f39,Suncorp Bank - Investment Back to Basics Special (Interest Only),517040,Suncorp Bank - Back to Basics Investment Interest Only
7c5d38f8-dcce-4892-a965-a82674f35150,Suncorp Bank - Investment Purpose Standard Variable (Interest Only),517590,Suncorp Bank - Standard Variable Standalone Investment Interest Only
714cec9a-00a5-4f97-9e99-9532760d784d,Suncorp Bank - Fixed Home Loan (Interest Only) 1 Year,517101,Suncorp Bank - Fixed Rate Owner Occupied Loan Interest Only 1 Year
a5bae849-78c2-4292-81bf-ea2a8701043b,Suncorp Bank - Fixed Home Loan (Interest Only) 3 Years,517103,Suncorp Bank - Fixed Rate Owner Occupied Loan Interest Only 3 Year
5b15f51c-416c-4a5a-ae5d-bb20785d2824,Suncorp Bank - Fixed Investment Loan (Interest Only) 1 Year,517091,Suncorp Bank - Fixed Rate Investment Loan Interest Only 1 Year
ed2f7038-89a1-4389-aafa-e88b9f96b507,Suncorp Bank - Fixed Investment Loan (Interest Only) 3 Years,517093,Suncorp Bank - Fixed Rate Investment Loan Interest Only 3 Year
0c293f4f-7d29-45ca-b9ed-bc28e5790eef,"Suncorp Bank - Home Package Plus Personal Variable (Interest Only) ($150k+, LVR < 80%)",517570,Suncorp Bank - Special Offer Home Package Plus Owner Occupied Standard Variable >150K 90 LVR Interest Only
526a098f-2f08-4205-9515-54d3d3079f1d,"Suncorp Bank - Home Package Plus Personal Variable First Home Buyer Special ($150k+, LVR < 90%)",517510,Suncorp Bank - Special Offer First Home Buyer Home Package Plus Owner Occupied Standard Variable >150K 90 LVR Interest Only
13a41501-e393-46b0-af7b-1097baf44000,Suncorp Bank - Home Package Plus Personal Fixed Special (Interest Only) 1 Year,517201,Suncorp Bank - Home Package Plus Owner Occupied Fixed Rate <90 LVR Interest Only 1 Year
ec7b2d7d-5dc6-4287-97a4-b4a61b9962ab,Suncorp Bank - Home Package Plus Personal Fixed (Interest Only) 3 Years,517203,Suncorp Bank - Home Package Plus Owner Occupied Fixed Rate <90 LVR Interest Only 3 Year
b88ad606-1745-4007-8951-6862ac4bbf09,Suncorp Bank - Home Package Plus Personal Fixed (Interest Only) 1 Year,517201,Suncorp Bank - Home Package Plus Owner Occupied Fixed Rate <90 LVR Interest Only 1 Year
fb313693-3d60-4159-b3cc-19e51087757f,"Suncorp Bank - Home Package Plus Investment Variable (Interest Only) ($150k+, LVR 80%-90%)",517150,Suncorp Bank - Home Package Plus Investment Standard Variable Loan >80 <90 LVR Interest Only
fb174900-f636-465b-8051-c57935c87e80,Suncorp Bank - Home Package Plus Investment Fixed (Interest Only) 1 Year ,517121,Suncorp Bank - Home Package Plus Investment Fixed Rate > 150K <90 LVR Interest Only 1 Year
45211b5a-ab0b-4a1d-8d38-cada53f7c1d0,Suncorp Bank - Home Package Plus Investment Fixed (Interest Only) 2 Years,517122,Suncorp Bank - Home Package Plus Investment Fixed Rate > 150K <90 LVR Interest Only 2 Year
4f2ec686-2cb3-40ee-a3f5-6ac8eef0fe42,Bank of Queensland - Low Doc Standard Variable Rate Home Loan (Interest Only),507150,Bank of Queensland - Clear Path Variable Rate Home Loan Interest Only
0832620e-bd37-40e2-9e6e-f286bfd8c63c,Citi - Standard Variable Investment Loan (Interest Only),407130,Citi - Standard Variable INV Investment
986bcbc3-b07f-41bc-8353-e724bba6fc9c,G&C Mutual Bank - First Home Premium Package,250920,G&C Mutual Bank - Solutions Package Home Loan - Owner Occupied (P&I) Principal & Interest
63e27546-d51a-417c-adfd-53893213815e,Yellow Brick Road - Standard Variable Investment Loan (Interest Only),0,0
e370736a-03e6-483d-a8c9-8db7a671ba8e,The Rock Building Society - Basic Variable Investment Loan (Interest Only) (LVR <80%),514670,The Rock - Basic Variable  Residential Investment Home Loan - LVR<or=80
3fba32e7-5ca5-4b79-ae18-fd9313e8dd2b,The Rock Building Society - Fixed Rate Investment Loan 3 Years (Interest Only) (LVR < 80%),455713,The Rock - Standard Fixed Residential Investment Home Loan (LVR = or <80) 3 Year
5dbc0dbf-616b-485d-b4ca-9564b4ae31d6,The Rock Building Society - Fixed Rate Investment Loan 1 Year (Interest Only) (LVR < 80%),455711,The Rock - Standard Fixed Residential Investment Home Loan (LVR = or <80) 1 Year
29f072f8-bba1-42c0-a96f-ff4e9669d830,The Rock Building Society - Fixed Rate Home Loan 2 Years (Interest Only) (LVR < 80%),316042,The Rock - Standard Fixed Home Loan (LVR >80) 2 Year
b769589b-8fa5-47e5-88d3-5ab7ca75b69e,The Rock Building Society - Fixed Rate Home Loan 1 Year (Interest Only) (LVR < 80%),316041,The Rock - Standard Fixed Home Loan (LVR >80) 1 Year
dd60ad57-0b4f-4fad-b0b8-d09cad7ee931,The Rock Building Society - Standard Variable Investment Loan (Interest Only),445400,The Rock - Standard Variable Loan -  Investment Loan
0f709daa-edf2-4955-9500-019e7cdd1ab2,Delphi Bank - Variable Home Loan (Interest Only),176070,Delphi Bank - Home Equity Loan Principal & Interest Investment
d5075cf2-7fbf-4296-a7e4-6904484d2193,Coastline Credit Union - Variable Residential Investment Loan (Interest Only),0,0
a2c31ef4-e2c8-46fd-b837-032482e5c826,Mortgage House - Advantage Fixed Home Loan 5 Years (Interest Only) (LVR < 90%),506582,Mortgage House - Advantage - Special 2 Years Fixed Rate Home Loan 2 Year Principal & Interest
6714e2d6-e527-4ae3-b03b-4fb6adf445bb,Mortgage House - Advantage Fixed Home Loan 2 Years (Interest Only) (LVR < 90%),506582,Mortgage House - Advantage - Special 2 Years Fixed Rate Home Loan 2 Year Principal & Interest
c5cc6776-bde4-4c13-8fc5-bf4c26d98d13,Mortgage House - Advantage Fixed Investment Loan 1 Year (Interest Only),411111,Mortgage House - Advantage 1-Year Fixed-Rate Home Loan 1 Year Investment
044418f9-c7d1-48db-86bb-fac922f56f52,Mortgage House - Advantage Fixed Investment Loan 3 Years (Interest Only),240213,Mortgage House - Advantage Fixed Rate Offset Home Loan 3 Year Investment
19eecc70-4841-491d-ae29-af239abc1c66,Mortgage House - Advantage Fixed Investment Loan 5 Years (Interest Only),240215,Mortgage House - Advantage Fixed Rate Offset Home Loan 5 Year Investment
53f2ab85-75cf-42e0-b3b3-dfe815ac4a26,Police Bank - Premium Home Loan (Interest Only),0,0
2393f460-3331-4481-b81a-5ad705b62079,Holiday Coast Credit Union - Home Sweet Home Loan (Interest Only) ($100k+),230490,Holiday Coast Credit Union - Home Sweet Home Loan - Platinum
cfcd5322-8ac4-43b5-ba8c-780f87c88e2a,Holiday Coast Credit Union - Fixed 'n' Easy Investment Loan 1 Year (Interest Only),230281,Holiday Coast Credit Union - Fixed n Easy Home Loan 1 Year Investment
ae0cc148-ebc9-45bb-8ded-484f533199ee,Holiday Coast Credit Union - Fixed 'n' Easy Investment Loan 2 Years (Interest Only),230282,Holiday Coast Credit Union - Fixed n Easy Home Loan 2 Year Investment
91be6992-5d78-4674-842f-7d98c5c7a2f0,Holiday Coast Credit Union - Keep It Simple Home Loan (Interest Only),230490,Holiday Coast Credit Union - Home Sweet Home Loan - Platinum
a5785539-4fa5-44cf-8a53-20d4412d63ef,Holiday Coast Credit Union - Fixed 'n' Easy Home Loan 1 Year (Interest Only),230281,Holiday Coast Credit Union - Fixed n Easy Home Loan 1 Year Investment
b728c8a9-cf74-4667-bd43-21fe11035cd8,Holiday Coast Credit Union - Fixed 'n' Easy Home Loan 3 Years (Interest Only),230283,Holiday Coast Credit Union - Fixed n Easy Home Loan 3 Year Investment
6284a03d-ae5b-4f8f-8dbd-e86ae8247d75,Gateway Bank - Premium Package Investment Loan (Interest Only) (LVR < 80%),526920,Gateway Bank - Investment - Premium Package - IO - up to 80 Interest Only
33c79069-e2b2-4fc9-9bed-997b7369e5f2,Newcastle Permanent - Premium Variable Investment Loan (Interest Only),516040,Newcastle Permanent Building Society - Premium Variable Investment Home Loan
a0442526-ad25-4cff-97e7-1a91217c5f5e,HSBC - Premier Standard Variable Investment Loan (Interest Only) ($500k-$750k),512510,HSBC - Premier Variable Rate Loan - Investment Interest Only
a0971daa-e9f3-47f3-826c-adf34f8dda4f,HSBC - Premier Standard Variable Investment Loan (Interest Only) ($1.5m-$7.5m),512510,HSBC - Premier Variable Rate Loan - Investment Interest Only
4f5c2369-2608-4b84-b119-b87b27322bff,HSBC - Premier Fixed Rate Home Loan (Interest Only) 2 Years,512452,HSBC - Premier Fixed Rate Loan - Owner Occupied 2 Year Interest Only
e7c2ad0e-f381-4b25-b8f7-756c4272ef5d,HSBC - Premier Fixed Rate Home Loan (Interest Only) 4 Years,512454,HSBC - Premier Fixed Rate Loan - Owner Occupied 4 Year Interest Only
dcc86e5c-0623-469d-959e-0a89cefff285,HSBC - Premier Fixed Rate Investment Loan (Interest Only) 4 Years,512444,HSBC - Premier Fixed Rate Loan - Investment 4 Year Interest Only
761fe73b-b5e8-44b6-8d3c-7473f73d333a,HSBC - Premier Fixed Rate Investment Loan (Interest Only) 3 Years,512443,HSBC - Premier Fixed Rate Loan - Investment 3 Year Interest Only
4963f480-d480-4dd0-9987-7d0cf2633a87,HSBC - Premier Fixed Rate Investment Loan (Interest Only) 5 Years,512445,HSBC - Premier Fixed Rate Loan - Investment 5 Year Interest Only
0151cbe7-2fcf-4559-a574-bd4f7b8ca435,CUA - Fresh Start Variable Rate Investment Loan (Interest Only),405250,CUA - Fresh Start Variable Home Loan - Investor Principal & Interest
e037ddc2-d7c5-441c-9531-ac3ae734585a,Regional Australia Bank - Standard Variable Investment Loan (Interest Only),0,0
dd9d4c16-1be8-4a46-b7d3-03bf738b799c,Regional Australia Bank - Basic Home Loan (Interest Only),0,0
4f898d7f-cd7d-41e2-971a-ba700f1b1572,Regional Australia Bank - Basic Investment Loan (Interest Only),0,0
fa96b30e-26b1-41ac-9fa6-07ffd0f64a0c,Regional Australia Bank - Fixed Home Loan (Interest Only) 5 Years,0,0
b63d7e9c-83c9-4f82-9fac-635aec0ef2a2,Regional Australia Bank - Fixed Home Loan (Interest Only) 2 Years,0,0
f1b502bb-30a4-4eee-8d39-1fd25cd0e775,Regional Australia Bank - Fixed Investment Loan (Interest Only) 1 Year,0,0
c74a9105-4472-44a5-88f4-e27215dca42a,Regional Australia Bank - Fixed Investment Loan (Interest Only) 2 Years,0,0
a3ff0cfd-01b3-4fbb-94ea-f712f1eb1a0f,Regional Australia Bank - Mortgage Offset Investment Loan (Interest Only),0,0
4a6d3704-1bd9-4934-b803-e66fe63b3d49,Regional Australia Bank - Partnership Advantage Fixed Home Loan (Interest Only) 3 Years,0,0
c90ef836-0d4c-4216-987d-012b32ff901a,Regional Australia Bank - Partnership Advantage Fixed Home Loan (Interest Only) 1 Year,0,0
ae88b9e1-6e56-4bdf-95c6-c62c0a1cdc95,Regional Australia Bank - Partnership Advantage Fixed Investment Loan (Interest Only) 5 Years,0,0
8b9526de-8e8c-4a64-bed5-79313276f750,Regional Australia Bank - Partnership Advantage Fixed Investment Loan (Interest Only) 1 Year,0,0
71496fb8-6c8e-4bda-97b3-b8c7b94493d2,Regional Australia Bank - Partnership Advantage Home Loan (Interest Only) ($250k+),0,0
30fb2346-f872-414d-9612-3663dae964fe,Regional Australia Bank - Partnership Advantage Investment Loan (Interest Only) ($250k+),0,0
1375599b-2ec6-4256-aeaf-e0a0ec239f1b,Queensland Country Credit Union - Fixed Rate Home Loan (Interest Only) 3 Years,0,0
74025656-d5fd-48e6-9cb0-be8bc461cb02,Queensland Country Credit Union - Fixed Rate Home Loan (Interest Only) 2 Years,0,0
135a138e-15b4-44a0-9fdf-60d86e889150,Queensland Country Credit Union - Ultimate Home Loan Package (Interest Only) ,0,0
9473a27e-e095-45fb-a4d5-4efe1c857624,"RESI Mortgage Corp - Smart Pro Home Loan (Interest Only) ($200k+, LVR < 80%) ",295910,Resi Home Loans - Resi Smart Pro 80 Investment
e51d872f-1b7e-408e-9083-204a0a2c7166,"RESI Mortgage Corp - Smart Pro Home Loan (Interest Only) ($30,000-$199,999, LVR 80%-90%) ",295910,Resi Home Loans - Resi Smart Pro 80 Investment
7c1ba44c-397d-47fc-8625-d058cd65ed97,"RESI Mortgage Corp - Smart Pro Home Loan (Interest Only) ($30,000-$199,999, LVR 90%-95%) ",295910,Resi Home Loans - Resi Smart Pro 80 Investment
e0be6f05-9b73-4ce5-8e23-d6f0c2922de2,"RESI Mortgage Corp - Smart Pro Investment Loan (Interest Only) ($200k+, LVR < 80%) ",295910,Resi Home Loans - Resi Smart Pro 80 Investment
3cbac4ad-1e99-44f1-96ad-c59ac458992c,"RESI Mortgage Corp - Smart Pro Investment Loan (Interest Only) ($30,000-$199,999, LVR 80%-90%) ",295910,Resi Home Loans - Resi Smart Pro 80 Investment
323c13df-c03a-48d2-ab10-efc7499bc0d5,RESI Mortgage Corp - Low Doc Flexi Home Loan,261650,Resi Home Loans - Flexi Options
59533e28-2c98-4308-be09-11315925c21a,RESI Mortgage Corp - Low Doc Flexi Investment Loan ,485350,Resi Home Loans - Flexi Options Investment
c22794d4-2a71-414a-af03-2249e3232b08,Beyond Bank Australia - Special Low Variable Rate Investment Loan,447790,Beyond Bank - Investment Loan - Total Home Loan Package Variable 500000 plus
d9dc5951-b568-4a64-88d4-190d44b57b48,State Custodians - Fixed Rate Home Loan 1 Year (LVR 80%-90%),0,0
d0168219-4afd-49c3-b2e2-8543c3cb05ff,State Custodians - Fixed Rate Home Loan 2 Years (LVR < 80%),0,0
15c7e4f0-5dd8-4b2c-aa37-5ab95ada6bc4,State Custodians - Fixed Rate Home Loan 2 Years (LVR 90%-95%),0,0
3331af43-4db4-410b-b6bd-6e813426cd83,State Custodians - Fixed Rate Home Loan 3 Years (LVR 80%-90%),0,0
5a8d82be-f1f1-4946-b85e-d6af0dd90469,State Custodians - Fixed Rate Home Loan 4 Years (LVR < 80%),0,0
da3299b9-0b5c-49fb-b380-c7e97bde642b,State Custodians - Fixed Rate Home Loan 4 Years (LVR 90%-95%),0,0
88d9074e-a4b8-4a31-9617-ccdcb4a1a3b7,State Custodians - Fixed Rate Home Loan 5 Years (LVR 80%-90%),0,0
57545fbb-fd72-4a56-818e-b5443a6e6509,State Custodians - Fixed Rate Investment Loan 1 Year (Principal and Interest) (LVR < 80%),0,0
e159b9ab-423b-4e26-9ea5-698ec9b4ece8,State Custodians - Fixed Rate Investment Loan 1 Year (Principal and Interest) (LVR 90%-95%),0,0
c32ff369-d749-472c-9c0e-a3b1ce0bb486,State Custodians - Fixed Rate Investment Loan 2 Years (Principal and Interest) (LVR 80%-90%),0,0
c0399e8c-1069-4765-8dd2-58f610fe89c7,State Custodians - Fixed Rate Investment Loan 3 Years (Principal and Interest) (LVR < 80%),0,0
ac1b50a8-cc2a-42d1-8080-2f9f0a1d2b35,State Custodians - Fixed Rate Investment Loan 3 Years (Principal and Interest) (LVR 90%-95%),0,0
e34661ed-c209-4af1-8d81-3bf1b54fc08c,State Custodians - Fixed Rate Investment Loan 4 Years (Principal and Interest) (LVR 80%-90%),0,0
3a3c2f2e-9431-4865-b8f6-5f7fab1418b7,State Custodians - Fixed Rate Investment Loan 5 Years (Principal and Interest) (LVR < 80%),0,0
61cb8694-8bc2-4e62-affb-92d266370f44,State Custodians - Fixed Rate Investment Loan 5 Years (Principal and Interest) (LVR 90%-95%),0,0
d3467f62-cb39-4bcb-b593-35079436be94,Bankwest - Complete Fixed Home Loan 2 Years (Interest Only),393102,Bankwest - Fixed Rate Home Loan (Owner Occupied) 2 Year
14789b18-8196-433d-8c9b-6e40ada41876,Bankwest - Complete Fixed Home Loan 4 Years (Interest Only),393104,Bankwest - Fixed Rate Home Loan (Owner Occupied) 4 Year
10d2fbf4-b9ff-4282-b59b-9cd74c69ef9d,Bankwest - Complete Fixed Investment Loan 2 Years (Interest Only),18582,Bankwest - Fixed Rate Home Loan (Investment) 2 Year
41ed13d4-9e49-4077-83c0-a453b250a452,Bankwest - Complete Fixed Investment Loan 1 Year (Interest Only),18581,Bankwest - Fixed Rate Home Loan (Investment) 1 Year
6aaf7ee9-7a23-42f9-aefd-7804041787cf,Bankwest - Complete Fixed Investment Loan 4 Years (Interest Only),18584,Bankwest - Fixed Rate Home Loan (Investment) 4 Year
95bf5022-b23d-4572-8294-edadfdb5d5d6,"UniBank - Solutions Plus Home Loan (Interest Only) ($500k-$750k, LVR 80%-90%)",476700,UniBank - Solutions Plus Home Loan 750k+ where LVR is >80 and <=90 Owner Occupier Principal & Interest
47cfca15-f1cf-466a-b57d-ba4ac13a169d,"UniBank - Solutions Plus Home Loan (Interest Only) ($150k-$250k, LVR 90%-95%)",476700,UniBank - Solutions Plus Home Loan 750k+ where LVR is >80 and <=90 Owner Occupier Principal & Interest
f9362dd8-f0e6-46e5-a551-84b0f338bdb0,"UniBank - Solutions Plus Home Loan (Interest Only) ($750k+, LVR 60%-80%)",476680,UniBank - Solutions Plus Home Loan 750K+ where LVR is >60 and <=80 Owner Occupier Principal & Interest
57c91f6e-4705-496e-b6b1-3d3450a6bab6,"UniBank - Solutions Plus Home Loan (Interest Only) ($250k-$500k, LVR 80%-90%)",476700,UniBank - Solutions Plus Home Loan 750k+ where LVR is >80 and <=90 Owner Occupier Principal & Interest
af4732f7-1bd0-4071-a05e-4dfb0bcf8969,"UniBank - Solutions Plus Home Loan (Interest Only) ($250k-$500k, LVR 60%-80%)",476560,UniBank - Solutions Plus Home Loan 250000 - 499999 where LVR is >60 and <=80 Owner Occupier Principal & Interest
c6364b62-c83f-4a18-b7a9-dcdf6e97c3fb,"UniBank - Solutions Plus Home Loan (Interest Only) ($150k-$250k, LVR < 60%)",476480,UniBank - Solutions Plus Home Loan 150000 - 249999 where LVR <= 60 (Owner Occupier) Principal & Interest
e4e3f535-a7ff-4384-9714-dce622852be5,"UniBank - Solutions Plus Home Loan (Interest Only) ($500k-$750k, LVR 60%-80%)",476680,UniBank - Solutions Plus Home Loan 750K+ where LVR is >60 and <=80 Owner Occupier Principal & Interest
